time;v;t;i;SOC;bal;chg
00:01:14;21,44;27,5;-58,13;10;0;100
00:01:15;21,44;27,5;-58,5;10;0;100
00:01:16;21,44;27,5;-58,13;10;0;100
00:01:17;21,44;27,5;-58,5;10;0;100
00:01:18;21,44;27,5;-58,5;10;0;100
00:01:19;21,44;27,5;-58,13;10;0;100
00:01:20;21,5;27,5;-58,13;10;0;100
00:01:21;21,44;27,5;-58,13;10;0;100
00:01:22;21,5;27,5;-58,13;10;0;100
00:01:23;21,5;27,5;-58,5;10;0;100
00:01:24;21,5;27,5;-58,13;10;0;100
00:01:25;21,5;27,5;-58,5;10;0;100
00:01:26;21,5;27,5;-58,13;10;0;100
00:01:27;21,5;27,5;-58,13;10;0;100
00:01:28;21,5;27,5;-58,5;10;0;100
00:01:29;21,5;27,5;-58,13;10;0;100
00:01:30;21,5;27,5;-58,13;10;0;100
00:01:31;21,5;27,5;-58,13;10;0;100
00:01:32;21,56;27,5;-58,13;10;0;100
00:01:33;21,56;27,5;-57,88;10;0;100
00:01:34;21,56;27,5;-58,13;10;0;100
00:01:35;21,56;27,5;-58,13;10;0;100
00:01:36;21,56;27,5;-58,13;10;0;100
00:01:37;21,56;27,5;-58,13;10;0;100
00:01:38;21,56;27,5;-58,5;10;0;100
00:01:39;21,56;27,5;-58,13;10;0;100
00:01:40;21,56;27,5;-57,88;10;0;100
00:01:41;21,56;27,5;-58,5;10;0;100
00:01:42;21,56;27,5;-58,13;10;0;100
00:01:43;21,56;27,5;-58,5;10;0;100
00:01:44;21,56;27,5;-58,5;10;0;100
00:01:45;21,56;27,5;-58,13;10;0;100
00:01:46;21,56;27,5;-58,13;10;0;100
00:01:47;21,56;27,5;-58,13;10;0;100
00:01:48;21,56;27,5;-58,13;10;0;100
00:01:49;21,56;27,5;-58,13;11;0;100
00:01:50;21,56;27,5;-58,13;11;0;100
00:01:51;21,56;27,5;-58,13;11;0;100
00:01:52;21,56;27,5;-58,5;11;0;100
00:01:53;21,63;27,5;-58,13;11;0;100
00:01:54;21,63;27,5;-57,88;11;0;100
00:01:55;21,63;27,5;-58,13;11;0;100
00:01:56;21,63;27,5;-58,13;11;0;100
00:01:57;21,63;27,5;-58,13;11;0;100
00:01:58;21,63;27,5;-58,13;11;0;100
00:01:59;21,63;27,5;-58,13;11;0;100
00:02:00;21,63;27,5;-58,13;11;0;100
00:02:01;21,63;27,5;-58,13;11;0;100
00:02:02;21,63;27,5;-58,5;11;0;100
00:02:03;21,63;27,5;-57,88;11;0;100
00:02:04;21,63;27,5;-57,88;11;0;100
00:02:05;21,63;27,5;-58,13;11;0;100
00:02:06;21,63;27,5;-58,13;11;0;100
00:02:07;21,69;27,5;-58,13;11;0;100
00:02:08;21,69;27,5;-58,13;11;0;100
00:02:09;21,69;27,5;-58,13;11;0;100
00:02:10;21,69;27,5;-58,13;11;0;100
00:02:11;21,69;27,5;-58,13;11;0;100
00:02:12;21,69;27,5;-58,13;11;0;100
00:02:13;21,69;27,5;-57,88;11;0;100
00:02:14;21,69;27,5;-57,88;11;0;100
00:02:15;21,69;27,5;-57,88;11;0;100
00:02:16;21,69;27,5;-58,13;11;0;100
00:02:17;21,69;27,5;-58,13;11;0;100
00:02:18;21,69;27,5;-58,13;11;0;100
00:02:19;21,69;27,5;-58,13;11;0;100
00:02:20;21,69;27,5;-58,13;11;0;100
00:02:21;21,69;27,5;-58,13;11;0;100
00:02:22;21,69;27,5;-58,13;11;0;100
00:02:23;21,69;27,5;-58,13;11;0;100
00:02:24;21,69;27,5;-58,13;11;0;100
00:02:25;21,69;27,5;-58,5;11;0;100
00:02:26;21,69;27,5;-58,5;11;0;100
00:02:27;21,69;27,5;-58,13;11;0;100
00:02:28;21,75;27,5;-57,88;11;0;100
00:02:29;21,75;27,5;-58,13;11;0;100
00:02:30;21,75;27,5;-57,88;11;0;100
00:02:31;21,75;27,5;-58,13;11;0;100
00:02:32;21,75;27,5;-58,13;11;0;100
00:02:33;21,75;27,5;-57,88;11;0;100
00:02:34;21,75;27,5;-58,13;11;0;100
00:02:35;21,75;27,5;-58,5;11;0;100
00:02:36;21,75;27,5;-58,13;11;0;100
00:02:37;21,75;27,5;-58,13;11;0;100
00:02:38;21,75;27,5;-57,88;11;0;100
00:02:39;21,75;27,5;-58,13;11;0;100
00:02:40;21,75;27,5;-57,88;11;0;100
00:02:41;21,75;27,5;-57,88;11;0;100
00:02:42;21,75;27,5;-57,88;11;0;100
00:02:43;21,81;27,5;-57,88;11;0;100
00:02:44;21,81;27,5;-58,13;11;0;100
00:02:45;21,81;27,5;-58,13;11;0;100
00:02:46;21,81;27,5;-58,13;11;0;100
00:02:47;21,81;27,5;-58,5;11;0;100
00:02:48;21,81;27,5;-58,13;11;0;100
00:02:49;21,81;27,5;-58,13;11;0;100
00:02:50;21,81;27,5;-57,88;11;0;100
00:02:51;21,81;27,5;-58,13;11;0;100
00:02:52;21,81;27,5;-58,13;11;0;100
00:02:53;21,81;27,5;-57,88;11;0;100
00:02:54;21,81;27,5;-58,13;11;0;100
00:02:55;21,81;27,5;-58,13;11;0;100
00:02:56;21,81;27,5;-57,88;11;0;100
00:02:57;21,81;27,5;-58,13;11;0;100
00:02:58;21,81;27,5;-57,88;11;0;100
00:02:59;21,81;27,5;-58,13;11;0;100
00:03:00;21,81;27,5;-58,5;11;0;100
00:03:01;21,81;27,5;-58,13;11;0;100
00:03:02;21,81;27,5;-58,13;11;0;100
00:03:03;21,81;27,5;-58,13;11;0;100
00:03:04;21,81;27,5;-58,13;11;0;100
00:03:05;21,81;27,5;-58,13;11;0;100
00:03:06;21,81;27,5;-58,13;11;0;100
00:03:07;21,88;27,5;-58,13;11;0;100
00:03:08;21,88;27,5;-58,13;11;0;100
00:03:09;21,88;27,5;-58,13;11;0;100
00:03:10;21,88;27,5;-57,88;11;0;100
00:03:11;21,88;27,5;-58,13;11;0;100
00:03:12;21,88;27,5;-58,13;11;0;100
00:03:13;21,88;27,5;-58,13;11;0;100
00:03:14;21,88;27,5;-58,13;11;0;100
00:03:15;21,88;27,5;-58,13;11;0;100
00:03:16;21,88;27,5;-58,13;11;0;100
00:03:17;21,88;27,5;-58,13;11;0;100
00:03:18;21,88;27,5;-57,88;11;0;100
00:03:19;21,88;27,5;-58,5;11;0;100
00:03:20;21,88;27,5;-58,13;11;0;100
00:03:21;21,88;27,5;-58,13;11;0;100
00:03:22;21,88;27,5;-58,13;11;0;100
00:03:23;21,88;27,5;-58,13;11;0;100
00:03:24;21,88;27,5;-58,13;11;0;100
00:03:25;21,88;27,5;-57,88;11;0;100
00:03:26;21,88;27,5;-58,13;11;0;100
00:03:27;21,88;27,5;-57,88;11;0;100
00:03:28;21,88;27,5;-57,88;11;0;100
00:03:29;21,88;27,5;-57,88;11;0;100
00:03:30;21,88;27,5;-58,13;11;0;100
00:03:31;21,88;27,5;-58,13;11;0;100
00:03:32;21,88;27,5;-58,13;11;0;100
00:03:33;21,88;27,5;-58,13;11;0;100
00:03:34;21,94;27,5;-57,88;12;0;100
00:03:35;21,94;27,5;-58,13;12;0;100
00:03:36;21,94;27,5;-58,13;12;0;100
00:03:37;21,94;27,5;-57,88;12;0;100
00:03:38;21,94;27,5;-57,88;12;0;100
00:03:39;21,94;27,5;-58,13;12;0;100
00:03:40;21,94;27,5;-57,88;12;0;100
00:03:41;21,94;27,5;-57,88;12;0;100
00:03:42;21,94;27,5;-58,13;12;0;100
00:03:43;21,94;27,5;-58,13;12;0;100
00:03:44;21,94;27,5;-58,13;12;0;100
00:03:45;21,94;27,5;-57,88;12;0;100
00:03:46;21,94;27,5;-57,88;12;0;100
00:03:47;21,94;27,5;-58,13;12;0;100
00:03:48;21,94;27,5;-57,88;12;0;100
00:03:49;21,94;27,5;-58,13;12;0;100
00:03:50;22,0;27,5;-57,88;12;0;100
00:03:51;22,0;27,5;-58,13;12;0;100
00:03:52;22,0;27,5;-58,13;12;0;100
00:03:53;22,0;27,5;-58,13;12;0;100
00:03:54;22,0;27,5;-57,88;12;0;100
00:03:55;22,0;27,5;-57,88;12;0;100
00:03:56;22,0;27,5;-58,13;12;0;100
00:03:57;22,0;27,5;-57,88;12;0;100
00:03:58;22,0;27,5;-57,88;12;0;100
00:03:59;22,0;27,5;-58,13;12;0;100
00:04:00;22,0;27,5;-58,13;12;0;100
00:04:01;22,0;27,5;-58,13;12;0;100
00:04:02;22,0;27,5;-57,88;12;0;100
00:04:03;22,0;27,5;-57,88;12;0;100
00:04:04;22,0;27,5;-57,88;12;0;100
00:04:05;22,0;27,5;-58,13;12;0;100
00:04:06;22,0;27,5;-58,13;12;0;100
00:04:07;22,0;27,5;-58,13;12;0;100
00:04:08;22,0;27,5;-58,13;12;0;100
00:04:09;22,0;27,5;-58,13;12;0;100
00:04:10;22,0;27,5;-57,88;12;0;100
00:04:11;22,0;27,5;-57,88;12;0;100
00:04:12;22,0;27,5;-57,88;12;0;100
00:04:13;22,0;27,5;-58,13;12;0;100
00:04:14;22,0;27,5;-57,88;12;0;100
00:04:15;22,0;27,5;-57,88;12;0;100
00:04:16;22,0;27,5;-58,13;12;0;100
00:04:17;22,0;27,5;-58,13;12;0;100
00:04:18;22,06;27,5;-57,5;12;0;100
00:04:19;22,06;27,5;-57,88;12;0;100
00:04:20;22,0;27,5;-58,13;12;0;100
00:04:21;22,06;27,5;-57,88;12;0;100
00:04:22;22,06;27,5;-58,13;12;0;100
00:04:23;22,06;27,5;-57,88;12;0;100
00:04:24;22,06;27,5;-57,88;12;0;100
00:04:25;22,06;27,5;-57,88;12;0;100
00:04:26;22,06;27,5;-57,88;12;0;100
00:04:27;22,06;27,5;-58,13;12;0;100
00:04:28;22,06;27,5;-57,88;12;0;100
00:04:29;22,06;27,5;-57,88;12;0;100
00:04:30;22,06;27,5;-58,13;12;0;100
00:04:31;22,06;27,5;-57,88;12;0;100
00:04:32;22,06;27,5;-58,13;12;0;100
00:04:33;22,06;27,5;-57,88;12;0;100
00:04:34;22,06;27,5;-57,88;12;0;100
00:04:35;22,06;27,5;-58,13;12;0;100
00:04:36;22,06;27,5;-57,88;12;0;100
00:04:37;22,06;27,5;-57,88;12;0;100
00:04:38;22,13;27,5;-58,13;12;0;100
00:04:39;22,13;27,5;-57,88;12;0;100
00:04:40;22,13;27,5;-57,88;12;0;100
00:04:41;22,13;27,5;-58,13;12;0;100
00:04:42;22,13;27,5;-58,13;12;0;100
00:04:43;22,13;27,5;-57,88;12;0;100
00:04:44;22,13;27,5;-58,13;12;0;100
00:04:45;22,13;27,5;-57,88;12;0;100
00:04:46;22,13;27,5;-57,88;12;0;100
00:04:47;22,13;27,5;-58,13;12;0;100
00:04:48;22,13;27,5;-57,88;12;0;100
00:04:49;22,13;27,5;-57,88;12;0;100
00:04:50;22,13;27,5;-57,88;12;0;100
00:04:51;22,13;27,5;-58,13;12;0;100
00:04:52;22,13;27,5;-57,88;12;0;100
00:04:53;22,13;27,5;-58,13;12;0;100
00:04:54;22,13;27,5;-58,13;12;0;100
00:04:55;22,13;27,5;-57,88;12;0;100
00:04:56;22,13;27,5;-57,88;12;0;100
00:04:57;22,13;27,5;-57,88;12;0;100
00:04:58;22,13;27,5;-57,88;12;0;100
00:04:59;22,13;27,5;-58,13;12;0;100
00:05:00;22,13;27,5;-57,88;12;0;100
00:05:01;22,13;27,5;-57,88;12;0;100
00:05:02;22,13;27,5;-57,5;12;0;100
00:05:03;22,13;27,5;-57,88;12;0;100
00:05:04;22,13;27,5;-58,13;12;0;100
00:05:05;22,13;27,5;-58,13;12;0;100
00:05:06;22,13;27,5;-57,88;12;0;100
00:05:07;22,13;27,5;-58,13;12;0;100
00:05:08;22,13;27,5;-58,13;12;0;100
00:05:09;22,13;27,5;-57,88;12;0;100
00:05:10;22,19;27,5;-58,13;12;0;100
00:05:11;22,19;27,5;-57,88;12;0;100
00:05:12;22,19;27,5;-57,88;12;0;100
00:05:13;22,19;27,5;-57,88;12;0;100
00:05:14;22,19;27,5;-58,13;12;0;100
00:05:15;22,19;27,5;-58,13;12;0;100
00:05:16;22,19;27,5;-58,13;12;0;100
00:05:17;22,19;27,5;-57,88;12;0;100
00:05:18;22,19;27,5;-58,13;12;0;100
00:05:19;22,19;27,5;-57,88;12;0;100
00:05:20;22,19;27,5;-57,88;12;0;100
00:05:21;22,19;27,5;-57,88;12;0;100
00:05:22;22,19;27,5;-57,88;12;0;100
00:05:23;22,19;27,5;-57,88;12;0;100
00:05:24;22,19;27,5;-58,13;12;0;100
00:05:25;22,19;27,5;-57,88;12;0;100
00:05:26;22,19;27,5;-57,88;12;0;100
00:05:27;22,19;27,5;-57,88;12;0;100
00:05:28;22,19;27,5;-57,88;12;0;100
00:05:29;22,19;27,5;-57,88;12;0;100
00:05:30;22,19;27,5;-57,88;12;0;100
00:05:31;22,25;27,5;-57,88;12;0;100
00:05:32;22,25;27,5;-57,88;13;0;100
00:05:33;22,25;27,5;-57,88;13;0;100
00:05:34;22,25;27,5;-57,88;13;0;100
00:05:35;22,25;27,5;-57,88;13;0;100
00:05:36;22,25;27,5;-57,88;13;0;100
00:05:37;22,25;27,5;-58,13;13;0;100
00:05:38;22,25;27,5;-58,13;13;0;100
00:05:39;22,25;27,5;-57,88;13;0;100
00:05:40;22,25;27,5;-57,88;13;0;100
00:05:41;22,25;27,5;-57,88;13;0;100
00:05:42;22,25;27,5;-57,88;13;0;100
00:05:43;22,25;27,5;-58,13;13;0;100
00:05:44;22,25;27,5;-57,88;13;0;100
00:05:45;22,25;27,5;-58,13;13;0;100
00:05:46;22,25;27,5;-57,88;13;0;100
00:05:47;22,25;27,5;-57,88;13;0;100
00:05:48;22,25;27,5;-58,13;13;0;100
00:05:49;22,25;27,5;-57,88;13;0;100
00:05:50;22,25;27,5;-57,88;13;0;100
00:05:51;22,25;27,5;-57,88;13;0;100
00:05:52;22,25;27,5;-58,13;13;0;100
00:05:53;22,25;27,5;-57,88;13;0;100
00:05:54;22,25;27,5;-57,88;13;0;100
00:05:55;22,25;27,5;-58,13;13;0;100
00:05:56;22,25;27,5;-57,88;13;0;100
00:05:57;22,25;27,5;-57,88;13;0;100
00:05:58;22,25;27,5;-57,88;13;0;100
00:05:59;22,25;27,5;-58,13;13;0;100
00:06:00;22,25;27,5;-57,88;13;0;100
00:06:01;22,25;27,5;-57,88;13;0;100
00:06:02;22,25;27,5;-57,88;13;0;100
00:06:03;22,25;27,5;-57,88;13;0;100
00:06:04;22,25;27,5;-57,88;13;0;100
00:06:05;22,31;27,5;-58,13;13;0;100
00:06:06;22,31;27,5;-57,88;13;0;100
00:06:07;22,31;27,5;-57,88;13;0;100
00:06:08;22,31;27,5;-57,88;13;0;100
00:06:09;22,31;27,5;-57,88;13;0;100
00:06:10;22,31;27,5;-57,5;13;0;100
00:06:11;22,31;27,5;-57,88;13;0;100
00:06:12;22,31;27,5;-58,13;13;0;100
00:06:13;22,31;27,5;-57,88;13;0;100
00:06:14;22,31;27,5;-57,88;13;0;100
00:06:15;22,31;27,5;-57,88;13;0;100
00:06:16;22,31;27,5;-57,5;13;0;100
00:06:17;22,31;27,5;-57,88;13;0;100
00:06:18;22,31;27,5;-57,88;13;0;100
00:06:19;22,31;27,5;-57,88;13;0;100
00:06:20;22,31;27,5;-57,88;13;0;100
00:06:21;22,31;27,5;-57,88;13;0;100
00:06:22;22,31;27,5;-57,88;13;0;100
00:06:23;22,31;27,5;-57,88;13;0;100
00:06:24;22,31;27,5;-57,88;13;0;100
00:06:25;22,31;27,5;-57,88;13;0;100
00:06:26;22,31;27,5;-57,88;13;0;100
00:06:27;22,31;27,5;-58,13;13;0;100
00:06:28;22,31;27,5;-57,88;13;0;100
00:06:29;22,38;27,5;-57,88;13;0;100
00:06:30;22,38;27,5;-57,88;13;0;100
00:06:31;22,38;27,5;-58,13;13;0;100
00:06:32;22,38;27,5;-57,88;13;0;100
00:06:33;22,38;27,5;-57,88;13;0;100
00:06:34;22,38;27,5;-57,88;13;0;100
00:06:35;22,38;27,5;-57,88;13;0;100
00:06:36;22,38;27,5;-58,13;13;0;100
00:06:37;22,38;27,5;-57,88;13;0;100
00:06:38;22,38;27,5;-57,88;13;0;100
00:06:39;22,38;27,5;-57,88;13;0;100
00:06:40;22,38;27,5;-57,88;13;0;100
00:06:41;22,38;27,5;-57,88;13;0;100
00:06:42;22,38;27,5;-58,13;13;0;100
00:06:43;22,38;27,5;-57,88;13;0;100
00:06:44;22,38;27,5;-57,88;13;0;100
00:06:45;22,38;27,5;-57,5;13;0;100
00:06:46;22,38;27,5;-57,88;13;0;100
00:06:47;22,38;27,5;-57,88;13;0;100
00:06:48;22,38;27,5;-57,88;13;0;100
00:06:49;22,38;27,5;-57,88;13;0;100
00:06:50;22,38;27,5;-57,88;13;0;100
00:06:51;22,38;27,5;-58,13;13;0;100
00:06:52;22,38;27,5;-58,13;13;0;100
00:06:53;22,38;27,5;-58,13;13;0;100
00:06:54;22,38;27,5;-57,88;13;0;100
00:06:55;22,38;27,5;-57,88;13;0;100
00:06:56;22,38;27,5;-57,5;13;0;100
00:06:57;22,38;27,5;-57,88;13;0;100
00:06:58;22,38;27,5;-57,5;13;0;100
00:06:59;22,38;27,5;-57,88;13;0;100
00:07:00;22,38;27,5;-57,88;13;0;100
00:07:01;22,38;27,5;-57,88;13;0;100
00:07:02;22,38;27,5;-58,13;13;0;100
00:07:03;22,38;27,5;-58,13;13;0;100
00:07:04;22,38;27,5;-57,88;13;0;100
00:07:05;22,38;27,5;-57,88;13;0;100
00:07:06;22,38;27,5;-57,88;13;0;100
00:07:07;22,38;27,5;-57,88;13;0;100
00:07:08;22,38;27,5;-57,88;13;0;100
00:07:09;22,44;27,5;-58,13;13;0;100
00:07:10;22,44;27,5;-57,88;13;0;100
00:07:11;22,44;27,5;-58,13;13;0;100
00:07:12;22,38;27,5;-57,88;13;0;100
00:07:13;22,38;27,5;-57,88;13;0;100
00:07:14;22,44;27,5;-57,88;13;0;100
00:07:15;22,44;27,5;-58,13;13;0;100
00:07:16;22,44;27,5;-57,88;13;0;100
00:07:17;22,44;27,5;-57,88;14;0;100
00:07:18;22,44;27,5;-57,88;14;0;100
00:07:19;22,44;27,5;-57,88;14;0;100
00:07:20;22,44;27,5;-57,5;14;0;100
00:07:21;22,44;27,5;-57,88;14;0;100
00:07:22;22,44;27,5;-58,13;14;0;100
00:07:23;22,44;27,5;-58,13;14;0;100
00:07:24;22,44;27,5;-57,88;14;0;100
00:07:25;22,44;27,5;-57,88;14;0;100
00:07:26;22,44;27,5;-57,88;14;0;100
00:07:27;22,44;27,5;-57,88;14;0;100
00:07:28;22,44;27,5;-58,13;14;0;100
00:07:29;22,44;27,5;-57,88;14;0;100
00:07:30;22,44;27,5;-58,13;14;0;100
00:07:31;22,44;27,5;-58,13;14;0;100
00:07:32;22,44;27,5;-58,13;14;0;100
00:07:33;22,44;27,5;-57,88;14;0;100
00:07:34;22,44;27,5;-57,88;14;0;100
00:07:35;22,44;27,5;-57,88;14;0;100
00:07:36;22,44;27,5;-57,88;14;0;100
00:07:37;22,44;27,5;-57,5;14;0;100
00:07:38;22,44;27,5;-57,88;14;0;100
00:07:39;22,44;27,5;-57,88;14;0;100
00:07:40;22,44;27,5;-58,13;14;0;100
00:07:41;22,44;27,5;-57,88;14;0;100
00:07:42;22,44;27,5;-57,5;14;0;100
00:07:43;22,44;27,5;-57,5;14;0;100
00:07:44;22,44;27,5;-57,88;14;0;100
00:07:45;22,44;27,5;-58,13;14;0;100
00:07:46;22,44;27,5;-57,88;14;0;100
00:07:47;22,44;27,5;-57,88;14;0;100
00:07:48;22,44;27,5;-57,88;14;0;100
00:07:49;22,44;27,5;-57,88;14;0;100
00:07:50;22,44;27,5;-57,88;14;0;100
00:07:51;22,44;27,5;-57,88;14;0;100
00:07:52;22,44;27,5;-57,88;14;0;100
00:07:53;22,44;27,5;-57,88;14;0;100
00:07:54;22,44;27,5;-57,88;14;0;100
00:07:55;22,44;27,5;-57,88;14;0;100
00:07:56;22,44;27,5;-58,13;14;0;100
00:07:57;22,5;27,5;-57,88;14;0;100
00:07:58;22,5;27,5;-57,88;14;0;100
00:07:59;22,5;27,5;-57,5;14;0;100
00:08:00;22,5;27,5;-57,88;14;0;100
00:08:01;22,5;27,5;-57,88;14;0;100
00:08:02;22,5;27,5;-57,88;14;0;100
00:08:03;22,5;27,5;-57,88;14;0;100
00:08:04;22,5;27,5;-57,88;14;0;100
00:08:05;22,5;27,5;-58,13;14;0;100
00:08:06;22,5;27,5;-57,88;14;0;100
00:08:07;22,5;27,5;-57,88;14;0;100
00:08:08;22,5;27,5;-57,5;14;0;100
00:08:09;22,5;27,5;-57,88;14;0;100
00:08:10;22,5;27,5;-57,88;14;0;100
00:08:11;22,5;27,5;-58,13;14;0;100
00:08:12;22,5;27,5;-58,13;14;0;100
00:08:13;22,5;27,5;-57,88;14;0;100
00:08:14;22,5;27,5;-57,88;14;0;100
00:08:15;22,5;27,5;-57,88;14;0;100
00:08:16;22,5;27,5;-58,13;14;0;100
00:08:17;22,5;27,5;-57,88;14;0;100
00:08:18;22,5;27,5;-57,88;14;0;100
00:08:19;22,5;27,5;-57,88;14;0;100
00:08:20;22,5;27,5;-57,88;14;0;100
00:08:21;22,5;27,5;-57,88;14;0;100
00:08:22;22,5;27,5;-57,88;14;0;100
00:08:23;22,5;27,5;-57,88;14;0;100
00:08:24;22,5;27,5;-57,88;14;0;100
00:08:25;22,5;27,5;-57,88;14;0;100
00:08:26;22,5;27,5;-57,88;14;0;100
00:08:27;22,5;27,5;-57,88;14;0;100
00:08:28;22,5;27,5;-57,88;14;0;100
00:08:29;22,5;27,5;-57,88;14;0;100
00:08:30;22,5;27,5;-57,88;14;0;100
00:08:31;22,56;27,5;-57,88;14;0;100
00:08:32;22,5;27,5;-57,88;14;0;100
00:08:33;22,56;27,5;-57,5;14;0;100
00:08:34;22,56;27,5;-57,5;14;0;100
00:08:35;22,56;27,5;-57,88;14;0;100
00:08:36;22,56;27,5;-57,5;14;0;100
00:08:37;22,56;27,5;-57,88;14;0;100
00:08:38;22,56;27,5;-57,5;14;0;100
00:08:39;22,56;27,5;-57,88;14;0;100
00:08:40;22,56;27,5;-57,5;14;0;100
00:08:41;22,56;27,5;-57,88;14;0;100
00:08:42;22,56;27,5;-57,5;14;0;100
00:08:43;22,56;27,5;-57,5;14;0;100
00:08:44;22,56;27,5;-57,88;14;0;100
00:08:45;22,56;27,5;-57,88;14;0;100
00:08:46;22,56;27,5;-57,5;14;0;100
00:08:47;22,56;27,5;-57,88;14;0;100
00:08:48;22,56;27,5;-57,88;14;0;100
00:08:49;22,56;27,5;-57,88;14;0;100
00:08:50;22,56;27,5;-57,5;14;0;100
00:08:51;22,56;27,5;-57,88;14;0;100
00:08:52;22,56;27,5;-57,88;14;0;100
00:08:53;22,56;27,5;-57,88;14;0;100
00:08:54;22,56;27,5;-57,88;14;0;100
00:08:55;22,56;27,5;-57,5;14;0;100
00:08:56;22,56;27,5;-57,5;14;0;100
00:08:57;22,56;27,5;-57,88;14;0;100
00:08:58;22,56;27,5;-57,88;14;0;100
00:08:59;22,56;27,5;-57,88;14;0;100
00:09:00;22,56;27,5;-57,88;14;0;100
00:09:01;22,56;27,5;-57,88;14;0;100
00:09:02;22,56;27,5;-57,88;14;0;100
00:09:03;22,56;27,5;-57,5;14;0;100
00:09:04;22,56;27,5;-57,5;14;0;100
00:09:05;22,56;27,5;-57,88;14;0;100
00:09:06;22,56;27,5;-57,88;14;0;100
00:09:07;22,56;27,5;-57,88;14;0;100
00:09:08;22,56;27,5;-57,88;14;0;100
00:09:09;22,56;27,5;-57,88;14;0;100
00:09:10;22,56;27,5;-57,88;14;0;100
00:09:11;22,56;27,5;-57,5;14;0;100
00:09:12;22,56;27,5;-57,88;14;0;100
00:09:13;22,56;27,5;-57,88;14;0;100
00:09:14;22,56;27,5;-57,88;14;0;100
00:09:15;22,56;27,5;-57,5;14;0;100
00:09:16;22,56;27,5;-57,88;15;0;100
00:09:17;22,56;27,5;-57,88;15;0;100
