time;v;t;i;SOC;bal;chg
00:00:50;48,81;29,5;0;56;0;0
00:00:51;48,81;29,5;0;56;0;0
00:00:52;48,81;29,5;0;56;0;0
00:00:53;48,81;29,5;0;56;0;0
00:00:54;48,81;29,5;0;56;0;0
00:00:55;48,81;29,5;0;56;0;0
00:00:56;48,81;29,5;0;56;0;0
00:00:57;48,81;29,5;0;56;0;0
00:00:58;48,81;29,5;0;56;0;0
00:00:59;48,81;29,5;0;56;0;0
00:01:00;48,81;29,5;0;56;0;0
00:01:01;48,81;29,5;0;56;0;0
00:01:02;48,81;29,5;0;56;0;0
00:01:03;48,81;29,5;0;56;0;0
00:01:04;48,81;29,5;0;56;0;0
00:01:05;48,81;29,5;0;56;0;0
00:01:06;48,81;29,5;0;56;0;0
00:01:07;48,81;29,5;0;56;0;0
00:01:08;48,81;29,5;0;56;0;0
00:01:09;48,81;29,5;0;56;0;0
00:01:10;48,81;29,5;0;56;0;0
00:01:11;48,81;29,5;0;56;0;0
00:01:12;48,81;29,5;0;56;0;0
00:01:13;48,81;29,5;0;56;0;0
00:01:14;48,81;29,5;0;56;0;0
00:01:15;48,81;29,5;0;56;0;0
00:01:16;48,81;29,5;0;56;0;0
00:01:17;48,81;29,5;0;56;0;0
00:01:18;48,81;29,5;0;56;0;0
00:01:19;48,81;29,5;0;56;0;0
00:01:20;48,81;29,5;0;56;0;0
00:01:21;48,81;29,5;0;56;0;0
00:01:22;48,81;29,5;0;56;0;0
00:01:23;48,81;29,5;0;56;0;0
00:01:24;48,81;29,5;0;56;0;0
00:01:25;48,81;29,5;0;56;0;0
00:01:26;48,81;29,5;0;56;0;0
00:01:27;48,81;29,5;0;56;0;0
00:01:28;48,81;29,5;0;56;0;0
00:01:29;48,81;29,5;0;56;0;0
00:01:30;48,81;29,5;0;56;0;0
00:01:31;48,81;29,5;0;56;0;0
00:01:32;48,81;29,5;0;56;0;0
00:01:33;48,81;29,5;0;56;0;0
00:01:34;48,81;29,5;0;56;0;0
00:01:35;48,81;29,5;0;56;0;0
00:01:36;48,81;29,5;0;56;0;0
00:01:37;48,81;29,5;0;56;0;0
00:01:38;48,81;29,5;0;56;0;0
00:01:39;48,81;29,5;0;56;0;0
00:01:40;48,81;29,5;0;56;0;0
00:01:41;48,81;29,5;0;56;0;0
00:01:42;48,81;29,5;0;56;0;0
00:01:43;48,81;29,5;0;56;0;0
00:01:44;48,81;29,5;0;56;0;0
00:01:45;48,81;29,5;0;56;0;0
00:01:46;48,81;29,5;0;56;0;0
00:01:47;48,81;29,5;0;56;0;0
00:01:48;48,81;29,5;0;56;0;0
00:01:49;48,81;29,5;0;56;0;0
00:01:50;48,81;29,5;0;56;0;0
00:01:51;48,81;29,5;0;56;0;0
00:01:52;48,81;29,5;0;56;0;0
00:01:53;48,81;29,5;0;56;0;0
00:01:54;48,81;29,5;0;56;0;0
00:01:55;48,81;29,5;0;56;0;0
00:01:56;48,81;29,5;0;56;0;0
00:01:57;48,81;29,5;0;56;0;0
00:01:58;48,81;29,5;0;56;0;0
00:01:59;48,81;29,5;0;56;0;0
00:02:00;48,81;29,5;0;56;0;0
00:02:01;48,81;29,5;0;56;0;0
00:02:03;48,81;29,5;0;56;0;0
00:02:04;48,81;29,5;0;56;0;0
00:02:05;48,81;29,5;0;56;0;0
00:02:06;48,81;29,5;0;56;0;0
00:02:07;48,81;29,5;0;56;0;0
00:02:08;48,81;29,5;0;56;0;0
00:02:09;48,81;29,5;0;56;0;0
00:02:11;48,81;29,5;0;56;0;0
00:02:12;48,81;29,5;0;56;0;0
00:02:13;48,81;29,5;0;56;0;0
00:02:14;48,81;29,5;0;56;0;0
00:02:15;48,81;29,5;0;56;0;0
00:02:16;48,81;29,5;0;56;0;0
00:02:17;48,81;29,5;0;56;0;0
00:02:19;48,81;29,5;0;56;0;0
00:02:20;48,81;29,5;0;56;0;0
00:02:21;48,81;29,5;0;56;0;0
00:02:22;48,81;29,5;0;56;0;0
00:02:23;48,81;29,5;0;56;0;0
00:02:24;48,81;29,5;0;56;0;0
00:02:25;48,81;29,5;0;56;0;0
00:02:26;48,81;29,5;0;56;0;0
00:02:27;48,81;29,5;0;56;0;0
00:02:28;48,81;29,5;0;56;0;0
00:02:29;48,81;29,5;0;56;0;0
00:02:30;48,81;29,5;0;56;0;0
00:02:31;48,81;29,5;0;56;0;0
00:02:32;48,81;29,5;0;56;0;0
00:02:33;48,81;29,5;0;56;0;0
00:02:34;48,81;29,5;0;56;0;0
00:02:35;48,81;29,5;0;56;0;0
00:02:36;48,81;29,5;0;56;0;0
00:02:37;48,81;29,5;0;56;0;0
00:02:38;48,81;29,5;0;56;0;0
00:02:39;48,88;29,5;0;56;0;0
00:02:40;48,81;29,5;0;56;0;0
00:02:41;48,81;29,5;0;56;0;0
00:02:42;48,81;29,5;0;56;0;0
00:02:44;48,81;29,5;0;56;0;0
00:02:45;48,81;29,5;0;56;0;0
00:02:46;48,81;29,5;0;56;0;0
00:02:47;48,81;29,5;0;56;0;0
00:02:48;48,81;29,5;0;56;0;0
00:02:49;48,81;29,5;0;56;0;0
00:02:50;48,81;29,5;0;56;0;0
00:02:51;48,81;29,5;0;56;0;0
00:02:52;48,81;29,5;0;56;0;0
00:02:54;48,81;29,5;0;56;0;0
00:02:55;48,81;29,5;0;56;0;0
00:02:56;48,81;29,5;0;56;0;0
00:02:57;48,81;29,5;0;56;0;0
00:02:58;48,81;29,5;0;56;0;0
00:02:59;48,81;29,5;0;56;0;0
00:03:00;48,81;29,5;0;56;0;0
00:03:01;48,81;29,5;0;56;0;0
00:03:02;48,81;29,5;0;56;0;0
00:03:03;48,81;29,5;0;56;0;0
00:03:04;48,81;29,5;0;56;0;0
00:03:05;48,81;29,5;0;56;0;0
00:03:06;48,81;29,5;0;56;0;0
00:03:07;48,81;29,5;0;56;0;0
00:03:08;48,81;29,5;0;56;0;0
00:03:09;48,81;29,5;0;56;0;0
00:03:10;48,81;29,5;0;56;0;0
00:03:11;48,81;29,0;0;56;0;0
00:03:12;48,81;29,5;0;56;0;0
00:03:13;48,81;29,5;0;56;0;0
00:03:14;48,81;29,0;0;56;0;0
00:03:15;48,81;29,5;0;56;0;0
00:03:16;48,81;29,5;0;56;0;0
00:03:17;48,81;29,5;0;56;0;0
00:03:18;48,81;29,5;0;56;0;0
00:03:19;48,81;29,5;0;56;0;0
00:03:20;48,81;29,5;0;56;0;0
00:03:22;48,81;29,5;0;56;0;0
00:03:23;48,81;29,5;0;56;0;0
00:03:24;48,81;29,5;0;56;0;0
00:03:26;48,81;29,5;0;56;0;0
00:03:27;48,81;29,5;0;56;0;0
00:03:28;48,81;29,5;0;56;0;0
00:03:29;48,81;29,5;0;56;0;0
00:03:30;48,81;29,5;0;56;0;0
00:03:31;48,81;29,5;0;56;0;0
00:03:32;48,81;29,5;0;56;0;0
00:03:33;48,81;29,5;0;56;0;0
00:03:35;48,81;29,5;0;56;0;0
00:03:36;48,81;29,5;0;56;0;0
00:03:37;48,81;29,5;0;56;0;0
00:03:38;48,81;29,5;0;56;0;0
00:03:39;48,81;29,0;0;56;0;0
00:03:40;48,81;29,0;0;56;0;0
00:03:41;48,81;29,5;0;56;0;0
00:03:42;48,81;29,5;0;56;0;0
00:03:43;48,81;29,5;0;56;0;0
00:03:44;48,81;29,5;0;56;0;0
00:03:45;48,81;29,5;0;56;0;0
00:03:46;48,81;29,0;0;56;0;0
00:03:47;48,81;29,5;0;56;0;0
00:03:48;48,81;29,5;0;56;0;0
00:03:49;48,81;29,5;0;56;0;0
00:03:51;48,81;29,0;0;56;0;0
00:03:52;48,81;29,5;0;56;0;0
00:03:53;48,81;29,0;0;56;0;0
00:03:54;48,81;29,5;0;56;0;0
00:03:55;48,81;29,5;0;56;0;0
00:03:56;48,81;29,0;0;56;0;0
00:03:57;48,81;29,5;0;56;0;0
00:03:58;48,81;29,5;0;56;0;0
00:03:59;48,81;29,0;0;56;0;0
00:04:00;48,81;29,5;0;56;0;0
00:04:01;48,81;29,5;0;56;0;0
00:04:02;48,81;29,5;0;56;0;0
00:04:04;48,81;29,5;0;56;0;0
00:04:05;48,81;29,5;0;56;0;0
00:04:06;48,81;29,5;0;56;0;0
00:04:07;48,81;29,5;0;56;0;0
00:04:08;48,81;29,5;0;56;0;0
00:04:09;48,81;29,0;0;56;0;0
00:04:10;48,81;29,5;0;56;0;0
00:04:11;48,81;29,5;0;56;0;0
00:04:12;48,81;29,5;0;56;0;0
00:04:13;48,81;29,5;0;56;0;0
00:04:14;48,81;29,5;0;56;0;0
00:04:15;48,81;29,0;0;56;0;0
00:04:16;48,81;29,5;0;56;0;0
00:04:17;48,81;29,5;0;56;0;0
00:04:18;48,81;29,5;0;56;0;0
00:04:19;48,81;29,5;0;56;0;0
00:04:20;48,81;29,5;0;56;0;0
00:04:21;48,81;29,5;0;56;0;0
00:04:22;48,81;29,5;0;56;0;0
00:04:23;48,81;29,5;0;56;0;0
00:04:24;48,81;29,5;0;56;0;0
00:04:25;48,81;29,5;0;56;0;0
00:04:26;48,81;29,5;0;56;0;0
00:04:27;48,81;29,5;0;56;0;0
00:04:28;48,81;29,5;0;56;0;0
00:04:29;48,81;29,5;0;56;0;0
00:04:30;48,81;29,0;0;56;0;0
00:04:31;48,81;29,5;0;56;0;0
00:04:33;48,81;29,5;0;56;0;0
00:04:34;48,81;29,0;0;56;0;0
00:04:35;48,81;29,5;0;56;0;0
00:04:37;48,81;29,5;0;56;0;0
00:04:38;48,81;29,5;0;56;0;0
00:04:39;48,81;29,5;0;56;0;0
00:04:40;48,81;29,5;0;56;0;0
00:04:42;48,81;29,5;0;56;0;0
00:04:43;48,81;29,5;0;56;0;0
00:04:44;48,81;29,5;0;56;0;0
00:04:45;48,81;29,5;0;56;0;0
00:04:46;48,81;29,0;0;56;0;0
00:04:47;48,81;29,5;0;56;0;0
00:04:48;48,81;29,5;0;56;0;0
00:04:49;48,81;29,5;0;56;0;0
00:04:50;48,81;29,5;0;56;0;0
00:04:51;48,81;29,0;0;56;0;0
00:04:52;48,81;29,5;0;56;0;0
00:04:53;48,81;29,5;0;56;0;0
00:04:54;48,81;29,0;0;56;0;0
00:04:55;48,81;29,0;0;56;0;0
00:04:56;48,81;29,0;0;56;0;0
00:04:57;48,81;29,5;0;56;0;0
00:04:58;48,81;29,5;0;56;0;0
00:04:59;48,81;29,0;0;56;0;0
00:05:00;48,81;29,0;0;56;0;0
00:05:01;48,81;29,5;0;56;0;0
00:05:02;48,81;29,5;0;56;0;0
00:05:04;48,81;29,0;0;56;0;0
00:05:05;48,81;29,5;0;56;0;0
00:05:06;48,81;29,0;0;56;0;0
00:05:07;48,81;29,5;0;56;0;0
00:05:08;48,81;29,5;0;56;0;0
00:05:09;48,81;29,5;0;56;0;0
00:05:11;48,81;29,0;0;56;0;0
00:05:12;48,81;29,5;0;56;0;0
00:05:13;48,81;29,5;0;56;0;0
00:05:14;48,81;29,5;0;56;0;0
00:05:15;48,81;29,5;0;56;0;0
00:05:16;48,81;29,0;0;56;0;0
00:05:17;48,81;29,5;0;56;0;0
00:05:18;48,81;29,5;0;56;0;0
00:05:19;48,81;29,5;0;56;0;0
00:05:20;48,81;29,5;0;56;0;0
00:05:21;48,81;29,5;0;56;0;0
00:05:22;48,81;29,0;0;56;0;0
00:05:23;48,81;29,5;0;56;0;0
00:05:24;48,81;29,5;0;56;0;0
00:05:25;48,81;29,5;0;56;0;0
00:05:26;48,81;29,0;0;56;0;0
00:05:27;48,81;29,5;0;56;0;0
00:05:28;48,81;29,0;0;56;0;0
00:05:29;48,81;29,5;0;56;0;0
00:05:30;48,81;29,5;0;56;0;0
00:05:31;48,81;29,5;0;56;0;0
00:05:33;48,81;29,5;0;56;0;0
00:05:34;48,81;29,5;0;56;0;0
00:05:35;48,81;29,5;0;56;0;0
00:05:36;48,81;29,5;0;56;0;0
00:05:37;48,81;29,5;0;56;0;0
00:05:38;48,81;29,5;0;56;0;0
00:05:39;48,81;29,0;0;56;0;0
00:05:40;48,81;29,0;0;56;0;0
00:05:41;48,81;29,0;0;56;0;0
00:05:42;48,81;29,5;0;56;0;0
00:05:43;48,81;29,5;0;56;0;0
00:05:44;48,81;29,5;0;56;0;0
00:05:45;48,81;29,5;0;56;0;0
00:05:46;48,81;29,0;0;56;0;0
00:05:47;48,81;29,5;0;56;0;0
00:05:48;48,81;29,5;0;56;0;0
00:05:49;48,81;29,5;0;56;0;0
00:05:50;48,81;29,5;0;56;0;0
00:05:51;48,81;29,5;0;56;0;0
00:05:52;48,81;29,5;0;56;0;0
00:05:53;48,81;29,5;0;56;0;0
00:05:54;48,81;29,5;0;56;0;0
00:05:55;48,81;29,0;0;56;0;0
00:05:56;48,81;29,0;0;56;0;0
00:05:57;48,81;29,5;0;56;0;0
00:05:58;48,81;29,0;0;56;0;0
00:05:59;48,81;29,0;0;56;0;0
00:06:00;48,81;29,5;0;56;0;0
00:06:01;48,81;29,5;0;56;0;0
00:06:02;48,81;29,5;0;56;0;0
00:06:03;48,81;29,5;0;56;0;0
00:06:04;48,81;29,0;0;56;0;0
00:06:05;48,81;29,0;0;56;0;0
00:06:06;48,81;29,0;0;56;0;0
00:06:07;48,81;29,5;0;56;0;0
00:06:08;48,81;29,0;0;56;0;0
00:06:09;48,81;29,5;0;56;0;0
00:06:10;48,81;29,0;0;56;0;0
00:06:11;48,81;29,0;0;56;0;0
00:06:12;48,81;29,5;0;56;0;0
00:06:13;48,81;29,5;0;56;0;0
00:06:14;48,81;29,5;0;56;0;0
00:06:15;48,81;29,0;0;56;0;0
00:06:16;48,81;29,0;0;56;0;0
00:06:17;48,81;29,5;0;56;0;0
00:06:18;48,81;29,0;0;56;0;0
00:06:19;48,81;29,0;0;56;0;0
00:06:20;48,81;29,0;0;56;0;0
00:06:21;48,81;29,0;0;56;0;0
00:06:22;48,81;29,5;0;56;0;0
00:06:23;48,81;29,0;0;56;0;0
00:06:24;48,81;29,0;0;56;0;0
00:06:25;48,81;29,0;0;56;0;0
00:06:26;48,81;29,5;0;56;0;0
00:06:27;48,81;29,5;0;56;0;0
00:06:28;48,81;29,5;0;56;0;0
00:06:29;48,81;29,5;0;56;0;0
00:06:30;48,81;29,0;0;56;0;0
00:06:31;48,81;29,0;0;56;0;0
00:06:32;48,81;29,5;0;56;0;0
00:06:33;48,81;29,0;0;56;0;0
00:06:34;48,81;29,0;0;56;0;0
00:06:35;48,81;29,5;0;56;0;0
00:06:36;48,81;29,0;0;56;0;0
00:06:37;48,81;29,5;0;57;0;0
00:06:38;48,81;29,5;0;57;0;0
00:06:39;48,81;29,0;0;57;0;0
00:06:41;48,81;29,0;0;57;0;0
00:06:42;48,81;29,0;0;57;0;0
00:06:43;48,81;29,5;0;57;0;0
00:06:44;48,81;29,5;0;57;0;0
00:06:45;48,81;29,0;0;57;0;0
00:06:46;48,81;29,0;0;57;0;0
00:06:47;48,81;29,0;0;57;0;0
00:06:48;48,81;29,0;0;57;0;0
00:06:49;48,81;29,0;0;57;0;0
00:06:50;48,81;29,0;0;57;0;0
00:06:51;48,81;29,0;0;57;0;0
00:06:52;48,81;29,0;0;57;0;0
00:06:53;48,81;29,0;0;57;0;0
00:06:54;48,81;29,0;0;57;0;0
00:06:55;48,81;29,0;0;57;0;0
00:06:56;48,81;29,0;0;57;0;0
00:06:57;48,81;29,5;0;57;0;0
00:06:58;48,81;29,5;0;57;0;0
00:06:59;48,81;29,0;0;57;0;0
00:07:00;48,81;29,5;0;57;0;0
00:07:01;48,81;29,5;0;57;0;0
00:07:02;48,81;29,5;0;57;0;0
00:07:03;48,81;29,0;0;57;0;0
00:07:04;48,81;29,0;0;57;0;0
00:07:05;48,81;29,0;0;57;0;0
00:07:06;48,81;29,0;0;57;0;0
00:07:07;48,81;29,0;0;57;0;0
00:07:08;48,81;29,5;0;57;0;0
00:07:09;48,81;29,0;0;57;0;0
00:07:10;48,81;29,5;0;57;0;0
00:07:11;48,81;29,5;0;57;0;0
00:07:12;48,81;29,5;0;57;0;0
00:07:13;48,81;29,5;0;57;0;0
00:07:14;48,81;29,0;0;57;0;0
00:07:15;48,81;29,5;0;57;0;0
00:07:16;48,81;29,0;0;57;0;0
00:07:17;48,81;29,5;0;57;0;0
00:07:18;48,81;29,5;0;57;0;0
00:07:19;48,81;29,0;0;57;0;0
00:07:20;48,81;29,0;0;57;0;0
00:07:21;48,81;29,0;0;57;0;0
00:07:22;48,81;29,5;0;57;0;0
00:07:23;48,81;29,0;0;57;0;0
00:07:24;48,81;29,5;0;57;0;0
00:07:25;48,81;29,0;0;57;0;0
00:07:26;48,81;29,0;0;57;0;0
00:07:27;48,81;29,5;0;57;0;0
00:07:28;48,81;29,5;0;57;0;0
00:07:29;48,81;29,5;0;57;0;0
00:07:30;48,81;29,0;0;57;0;0
00:07:32;48,81;29,5;0;57;0;0
00:07:33;48,81;29,0;0;57;0;0
00:07:34;48,81;29,0;0;57;0;0
00:07:35;48,81;29,0;0;57;0;0
00:07:37;48,81;29,0;0;57;0;0
00:07:38;48,81;29,0;0;57;0;0
00:07:39;48,81;29,0;0;57;0;0
00:07:40;48,81;29,0;0;57;0;0
00:07:41;48,81;29,0;0;57;0;0
00:07:42;48,81;29,0;0;57;0;0
00:07:43;48,81;29,0;0;57;0;0
00:07:44;48,81;29,0;0;57;0;0
00:07:45;48,81;29,0;0;57;0;0
00:07:46;48,81;29,0;0;57;0;0
00:07:47;48,81;29,0;0;57;0;0
00:07:48;48,81;29,0;0;57;0;0
00:07:49;48,81;29,5;0;57;0;0
00:07:50;48,81;29,0;0;57;0;0
00:07:51;48,81;29,0;0;57;0;0
00:07:52;48,81;29,0;0;57;0;0
00:07:54;48,81;29,0;0;57;0;0
00:07:55;48,81;29,0;0;57;0;0
00:07:56;48,81;29,0;0;57;0;0
00:07:57;48,81;29,5;0;57;0;0
00:07:58;48,81;29,0;0;57;0;0
00:08:00;48,81;29,0;0;57;0;0
00:08:01;48,81;29,5;0;57;0;0
00:08:02;48,81;29,5;0;57;0;0
00:08:03;48,81;29,0;0;57;0;0
00:08:04;48,81;29,0;0;57;0;0
00:08:05;48,81;29,0;0;57;0;0
00:08:06;48,81;29,0;0;57;0;0
00:08:07;48,81;29,0;0;57;0;0
00:08:08;48,81;29,0;0;57;0;0
00:08:09;48,81;29,0;0;57;0;0
00:08:10;48,81;29,0;0;57;0;0
00:08:11;48,81;29,0;0;57;0;0
00:08:12;48,81;29,0;0;57;0;0
00:08:13;48,81;29,5;0;57;0;0
00:08:14;48,81;29,0;0;57;0;0
00:08:15;48,81;29,0;0;57;0;0
00:08:16;48,81;29,0;0;57;0;0
00:08:17;48,81;29,5;0;57;0;0
00:08:19;48,81;29,0;0;57;0;0
00:08:20;48,81;29,0;0;57;0;0
00:08:21;48,81;29,0;0;57;0;0
00:08:22;48,81;29,0;0;57;0;0
00:08:24;48,81;29,0;0;57;0;0
00:08:25;48,81;29,5;0;57;0;0
00:08:26;48,81;29,5;0;57;0;0
00:08:27;48,81;29,5;0;57;0;0
00:08:28;48,81;29,5;0;57;0;0
00:08:29;48,81;29,0;0;57;0;0
00:08:31;48,81;29,0;0;57;0;0
00:08:32;48,81;29,5;0;57;0;0
00:08:33;48,81;29,0;0;57;0;0
00:08:34;48,81;29,0;0;57;0;0
00:08:35;48,81;29,0;0;57;0;0
00:08:36;48,81;29,0;0;57;0;0
00:08:37;48,81;29,5;0;57;0;0
00:08:38;48,81;29,0;0;57;0;0
00:08:39;48,81;29,0;0;57;0;0
00:08:40;48,81;29,0;0;57;0;0
00:08:41;48,81;29,0;0;57;0;0
00:08:42;48,81;29,0;0;57;0;0
00:08:43;48,81;29,0;0;57;0;0
00:08:44;48,81;29,0;0;57;0;0
00:08:45;48,81;29,0;0;57;0;0
00:08:46;48,81;29,0;0;57;0;0
00:08:47;48,81;29,0;0;57;0;0
00:08:48;48,81;29,0;0;57;0;0
00:08:49;48,81;29,0;0;57;0;0
00:08:50;48,81;29,0;0;57;0;0
00:08:51;48,81;29,0;0;57;0;0
00:08:52;48,81;29,0;0;57;0;0
00:08:53;48,81;29,0;0;57;0;0
00:08:54;48,81;29,0;0;57;0;0
00:08:55;48,81;29,0;0;57;0;0
00:08:56;48,81;29,0;0;57;0;0
00:08:57;48,81;29,5;0;57;0;0
00:08:58;48,81;29,0;0;57;0;0
00:08:59;48,81;29,0;0;57;0;0
00:09:00;48,81;29,5;0;57;0;0
00:09:01;48,81;29,0;0;57;0;0
00:09:02;48,81;29,0;0;57;0;0
00:09:03;48,81;29,5;0;57;0;0
00:09:04;48,81;29,0;0;57;0;0
00:09:06;48,81;29,0;0;57;0;0
00:09:07;48,81;29,0;0;57;0;0
00:09:08;48,81;29,0;0;57;0;0
00:09:09;48,81;29,0;0;57;0;0
00:09:11;48,88;29,0;0;57;0;0
00:09:12;48,81;29,5;0;57;0;0
00:09:13;48,81;29,0;0;57;0;0
00:09:14;48,81;29,0;0;57;0;0
00:09:15;48,81;29,0;0;57;0;0
00:09:16;48,81;29,0;0;57;0;0
00:09:17;48,81;29,0;0;57;0;0
00:09:18;48,81;29,0;0;57;0;0
00:09:19;48,81;29,0;0;57;0;0
00:09:20;48,81;29,0;0;57;0;0
00:09:21;48,81;29,0;0;57;0;0
00:09:22;48,81;29,0;0;57;0;0
00:09:24;48,81;29,0;0;57;0;0
00:09:25;48,81;29,0;0;57;0;0
00:09:26;48,81;29,0;0;57;0;0
00:09:27;48,81;29,5;0;57;0;0
00:09:28;48,81;29,0;0;57;0;0
00:09:29;48,81;29,0;0;57;0;0
00:09:30;48,81;29,0;0;57;0;0
00:09:31;48,81;29,0;0;57;0;0
00:09:32;48,81;29,0;0;57;0;0
00:09:33;48,81;29,0;0;57;0;0
00:09:34;48,81;29,0;0;57;0;0
00:09:35;48,81;29,0;0;57;0;0
00:09:36;48,81;29,0;0;57;0;0
00:09:37;48,81;29,0;0;57;0;0
00:09:38;48,81;29,0;0;57;0;0
00:09:39;48,81;29,0;0;57;0;0
00:09:40;48,81;29,0;0;57;0;0
00:09:41;48,81;29,5;0;57;0;0
00:09:42;48,81;29,0;0;57;0;0
00:09:44;48,81;29,0;0;57;0;0
00:09:45;48,81;29,0;0;57;0;0
00:09:46;48,81;29,0;0;57;0;0
00:09:47;48,81;29,0;0;57;0;0
00:09:48;48,81;29,0;0;57;0;0
00:09:49;48,81;29,0;0;57;0;0
00:09:50;48,81;29,0;0;57;0;0
00:09:51;48,81;29,0;0;57;0;0
00:09:52;48,81;29,0;0;57;0;0
00:09:53;48,81;29,0;0;57;0;0
00:09:54;48,81;29,0;0;57;0;0
00:09:56;48,81;29,0;0;57;0;0
00:09:57;48,81;29,5;0;57;0;0
00:09:58;48,81;29,0;0;57;0;0
00:09:59;48,81;29,0;0;57;0;0
00:10:00;48,81;29,0;0;57;0;0
00:10:01;48,81;29,0;0;57;0;0
00:10:02;48,81;29,0;0;57;0;0
00:10:03;48,81;29,0;0;57;0;0
00:10:04;48,81;29,0;0;57;0;0
00:10:05;48,81;29,0;0;57;0;0
00:10:06;48,81;29,0;0;57;0;0
00:10:07;48,81;29,0;0;57;0;0
00:10:08;48,81;29,0;0;57;0;0
00:10:09;48,81;29,0;0;57;0;0
00:10:10;48,81;29,0;0;57;0;0
00:10:11;48,81;29,0;0;57;0;0
00:10:13;48,81;29,0;0;57;0;0
00:10:14;48,81;29,0;0;57;0;0
00:10:15;48,81;29,0;0;57;0;0
00:10:16;48,81;29,0;0;57;0;0
00:10:17;48,81;29,0;0;57;0;0
00:10:18;48,81;29,0;0;57;0;0
00:10:19;48,81;29,0;0;57;0;0
00:10:20;48,81;29,0;0;57;0;0
00:10:21;48,81;29,0;0;57;0;0
00:10:22;48,81;29,0;0;57;0;0
00:10:24;48,81;29,0;0;57;0;0
00:10:25;48,81;29,0;0;57;0;0
00:10:26;48,81;29,0;0;57;0;0
00:10:27;48,81;29,5;0;57;0;0
00:10:28;48,81;29,0;0;57;0;0
00:10:29;48,81;29,0;0;57;0;0
00:10:30;48,81;29,0;0;57;0;0
00:10:31;48,81;29,0;0;57;0;0
00:10:32;48,81;29,0;0;57;0;0
00:10:33;48,81;29,0;0;57;0;0
00:10:34;48,81;29,0;0;57;0;0
00:10:35;48,81;29,0;0;57;0;0
00:10:36;48,81;29,0;0;57;0;0
00:10:37;48,81;29,0;0;57;0;0
00:10:38;48,81;29,0;0;57;0;0
00:10:39;48,81;29,0;0;57;0;0
00:10:40;48,81;29,0;0;57;0;0
00:10:41;48,81;29,0;0;57;0;0
00:10:42;48,81;29,0;0;57;0;0
00:10:43;48,81;29,0;0;57;0;0
00:10:44;48,81;29,0;0;57;0;0
00:10:45;48,81;29,0;0;57;0;0
00:10:46;48,81;29,0;0;57;0;0
00:10:47;48,81;29,0;0;57;0;0
00:10:48;48,81;29,0;0;57;0;0
00:10:49;48,81;29,0;0;57;0;0
00:10:50;48,81;29,0;0;57;0;0
00:10:52;48,81;29,0;0;57;0;0
00:10:53;48,81;29,0;0;57;0;0
00:10:54;48,81;29,0;0;57;0;0
00:10:55;48,81;29,0;0;57;0;0
00:10:56;48,81;29,0;0;57;0;0
00:10:57;48,81;29,0;0;57;0;0
00:10:58;48,81;29,0;0;57;0;0
00:10:59;48,81;29,5;0;57;0;0
00:11:00;48,81;29,0;0;57;0;0
00:11:01;48,81;29,0;0;57;0;0
00:11:02;48,81;29,0;0;57;0;0
00:11:03;48,81;29,0;0;57;0;0
00:11:04;48,81;29,0;0;57;0;0
00:11:05;48,81;29,0;0;57;0;0
00:11:06;48,81;29,0;0;57;0;0
00:11:07;48,81;29,0;0;57;0;0
00:11:08;48,81;29,0;0;57;0;0
00:11:09;48,81;29,0;0;57;0;0
00:11:10;48,81;29,0;0;57;0;0
00:11:11;48,81;29,0;0;57;0;0
